,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,hours-per-week,native-country,class,net_capital,per-hour-income
23474,7,120781,10,16,2,10,0,40,19,1,0,0
23475,4,138069,11,9,2,14,0,45,39,0,0,0
23476,6,33309,11,9,6,5,1,80,39,0,0,0
23477,4,76432,15,10,4,1,1,40,39,0,0,0
23478,7,277635,15,10,4,1,1,50,39,0,0,0
23479,2,123088,15,10,2,4,0,46,39,0,0,0
23480,4,57698,11,9,3,8,4,40,39,0,0,0
23481,4,181820,11,9,5,3,3,53,39,0,0,0
23482,6,98985,11,9,0,4,1,50,39,0,0,0
23483,4,98350,11,9,0,8,1,40,3,0,0,0
23484,4,125120,9,13,0,3,1,50,39,0,0,0
23485,4,243409,11,9,2,14,0,50,39,0,0,0
23486,4,58972,7,12,0,4,4,40,39,0,1506,0
23487,4,62857,15,10,2,3,0,60,39,0,0,0
23488,4,283174,8,11,2,5,0,60,39,0,0,0
23489,4,107373,0,6,2,14,0,40,39,1,0,0
23490,4,201155,6,5,4,12,1,48,39,0,0,0
23491,4,187505,15,10,2,12,0,50,39,1,0,0
23492,4,61778,9,13,4,5,1,30,39,0,0,0
23493,4,223648,11,9,4,12,1,48,39,0,4101,1
23494,4,149652,0,6,4,8,3,30,39,0,0,0
23495,4,170324,4,3,2,3,0,40,38,0,0,0
23496,4,165937,11,9,0,14,3,60,39,0,0,0
23497,7,114060,15,10,2,11,0,40,39,0,0,0
23498,7,58913,12,14,2,4,0,42,39,1,0,0
23499,7,378916,11,9,2,1,0,40,39,0,0,0
23500,4,241885,11,9,2,8,0,40,39,0,0,0
23501,4,224421,8,11,1,5,0,44,39,1,0,0
23502,0,213771,11,9,6,0,4,36,39,0,0,0
23503,4,315565,11,9,2,14,0,40,5,0,0,0
23504,2,153005,9,13,2,10,0,40,39,1,0,0
23505,4,98211,9,13,2,4,0,45,39,1,15024,6
23506,4,198606,1,7,4,6,3,16,39,0,0,0
23507,4,260333,11,9,4,8,3,20,39,0,0,0
23508,4,219510,9,13,4,8,1,32,39,0,0,0
23509,4,266624,11,9,2,5,0,40,39,1,6418,3
23510,4,136862,3,2,4,8,2,40,13,0,0,0
23511,5,215620,12,14,2,4,0,55,39,1,15024,5
23512,4,187067,9,13,4,10,1,62,2,0,0,0
23513,4,325921,8,11,4,10,1,36,39,0,0,0
23514,4,268127,11,9,4,8,4,40,39,0,0,0
23515,4,142535,11,9,6,1,1,6,39,0,0,0
23516,4,177083,11,9,0,4,4,50,39,0,0,0
23517,4,77009,5,4,0,8,4,50,39,0,0,0
23518,4,306405,15,10,2,13,5,40,39,0,0,0
23519,2,303918,11,9,2,11,0,96,39,1,7688,1
23520,1,262819,15,10,4,1,1,40,39,0,0,0
23521,4,49087,8,11,2,6,0,40,39,0,0,0
23522,4,53833,11,9,4,8,4,40,39,0,0,0
23523,4,1033222,9,13,4,1,1,40,39,1,8614,4
23524,4,81145,11,9,4,8,1,25,39,0,0,0
23525,4,215479,15,10,4,14,1,43,39,0,0,0
23526,4,113464,11,9,4,14,2,40,6,0,0,0
23527,4,109530,8,11,2,13,0,40,39,1,7298,3
23528,1,217864,11,9,2,1,0,40,39,1,0,0
23529,5,117721,15,10,2,5,0,65,39,0,0,0
23530,4,199484,15,10,4,8,3,25,39,0,0,0
23531,4,248851,9,13,4,8,3,40,39,0,0,0
23532,4,116968,9,13,4,4,1,45,39,0,0,0
23533,4,366618,6,5,2,8,0,30,39,0,0,0
23534,4,240143,1,7,4,3,3,30,39,0,0,0
23535,0,424468,9,13,2,0,0,40,39,1,0,0
23536,0,320280,15,10,4,0,1,1,39,0,1848,35
23537,4,120238,15,10,2,12,0,43,39,0,2885,1
23538,0,194186,11,9,2,0,0,60,39,0,0,0
23539,4,247053,11,9,5,8,1,40,39,0,0,0
23540,4,180599,11,9,2,3,0,55,39,0,0,0
23541,2,190330,15,10,4,8,3,10,39,0,0,0
23542,7,199450,15,10,0,1,4,40,39,0,0,0
23543,2,199539,15,10,2,11,0,40,39,1,0,0
23544,0,94366,0,6,4,0,2,6,39,0,0,0
23545,6,29231,11,9,2,4,0,45,39,1,0,0
23546,4,33126,15,10,2,4,0,50,39,0,0,0
23547,4,102085,11,9,4,7,4,40,39,0,0,0
23548,4,212064,9,13,2,4,5,40,39,1,0,0
23549,7,166774,12,14,4,10,1,45,39,1,0,0
23550,4,95303,11,9,2,4,0,40,39,1,0,0
23551,0,379768,11,9,4,0,3,40,39,0,0,0
23552,5,247383,15,10,2,4,0,40,39,1,0,0
23553,4,229465,12,14,2,4,0,55,39,1,0,0
23554,4,135436,9,13,2,4,0,60,39,1,-1977,0
23555,4,180052,15,10,4,14,3,30,39,0,0,0
23556,4,214387,11,9,4,7,3,40,39,0,0,0
23557,7,149337,11,9,0,1,4,38,39,0,0,0
23558,4,208326,11,9,2,4,0,45,39,0,3942,1
23559,4,34374,14,15,4,10,1,50,39,0,0,0
23560,6,58683,15,10,2,14,0,40,39,0,0,0
23561,4,403037,11,9,5,1,4,40,39,0,0,0
23562,4,32365,9,13,2,4,0,45,39,1,0,0
23563,4,155489,12,14,2,10,0,50,39,1,0,0
23564,5,289886,11,9,4,8,4,40,40,0,0,0
23565,1,54684,14,15,4,4,1,55,0,0,0,0
23566,4,101549,15,10,4,8,3,15,39,0,0,0
23567,5,51579,9,13,2,4,0,60,39,1,0,0
23568,4,40151,15,10,0,3,1,40,39,1,0,0
23569,4,244721,9,13,2,13,0,35,39,1,0,0
23570,2,228372,12,14,2,10,0,48,39,1,0,0
23571,2,236873,12,14,2,4,0,40,39,1,0,0
23572,4,250249,15,10,4,1,3,10,39,0,0,0
23573,4,93202,11,9,0,8,1,16,39,0,0,0
23574,4,176723,15,10,4,12,4,25,39,0,0,0
23575,2,175526,15,10,2,8,0,40,39,0,0,0
23576,4,91842,9,13,4,4,1,30,39,0,0,0
23577,4,71768,15,10,0,1,1,40,39,0,0,0
23578,4,181220,9,13,2,12,0,40,39,1,0,0
23579,4,204516,0,6,4,3,1,40,39,0,0,0
23580,6,89172,9,13,2,10,0,80,39,0,0,0
23581,1,143547,9,13,4,10,1,40,39,0,0,0
23582,4,310889,8,11,2,4,0,50,39,1,0,0
23583,2,150324,11,9,2,3,0,40,39,0,0,0
23584,4,216472,15,10,4,12,3,25,39,0,0,0
23585,4,212838,11,9,2,12,0,65,39,1,0,0
23586,4,168283,11,9,2,8,0,40,39,0,0,0
23587,4,187702,15,10,4,4,1,50,39,1,0,0
23588,4,60661,11,9,4,6,3,52,39,0,0,0
23589,4,115284,9,13,0,4,4,45,39,1,0,0
23590,5,98350,10,16,2,4,0,40,36,1,0,0
23591,4,195372,1,7,4,8,3,20,39,0,0,0
23592,0,81578,11,9,2,0,0,40,39,1,0,0
23593,4,111567,8,11,4,3,1,40,39,0,0,0
23594,4,244572,11,9,5,8,1,37,39,0,0,0
23595,4,230919,11,9,2,3,0,40,39,0,0,0
23596,4,282604,15,10,2,11,2,24,39,0,0,0
23597,4,320196,15,10,0,4,4,40,11,0,0,0
23598,4,201466,9,13,2,4,0,45,39,1,0,0
23599,1,254211,12,14,6,12,4,50,8,1,0,0
23600,4,599629,15,10,2,1,5,40,39,1,0,0
23601,2,219632,7,12,5,4,1,40,39,0,-1408,0
23602,7,161631,15,10,0,1,4,40,39,0,0,0
23603,4,202373,8,11,4,3,3,40,39,0,0,0
23604,4,169549,15,10,0,4,4,40,39,0,0,0
23605,4,127185,15,10,4,10,3,15,39,0,0,0
23606,4,184277,11,9,4,12,3,25,39,0,0,0
23607,4,119751,11,9,2,9,2,60,30,0,0,0
23608,4,294701,11,9,4,1,4,40,39,0,0,0
23609,4,26842,15,10,4,12,1,20,39,0,0,0
23610,7,114537,8,11,2,11,0,40,39,0,0,0
23611,4,126386,11,9,0,7,3,40,39,0,0,0
23612,4,163787,11,9,2,4,5,40,39,0,0,0
23613,4,98211,9,13,2,4,0,40,39,1,0,0
23614,4,175509,9,13,4,10,1,50,39,0,0,0
23615,4,159854,3,2,2,8,0,40,39,0,0,0
23616,5,120920,12,14,0,10,1,35,39,0,0,0
23617,4,187551,15,10,4,1,3,20,39,0,0,0
23618,7,27305,12,14,2,10,0,40,39,1,0,0
23619,4,216711,11,9,2,3,0,40,39,1,0,0
23620,2,218596,8,11,0,1,1,40,39,0,0,0
23621,4,280292,15,10,2,12,0,32,39,0,0,0
23622,4,200496,9,13,5,12,1,40,39,0,0,0
23623,6,78090,15,10,0,12,4,48,39,0,0,0
23624,4,118693,8,11,4,13,1,40,39,0,0,0
23625,6,203488,11,9,2,3,0,60,39,0,0,0
23626,2,172091,11,9,4,3,4,40,39,0,0,0
23627,4,113364,9,13,4,10,1,40,39,1,0,0
23628,6,139889,15,10,2,5,0,74,39,0,0,0
23629,2,301638,2,8,2,14,0,40,39,0,-1579,0
23630,4,110279,7,12,0,10,4,35,39,0,0,0
23631,4,242859,15,10,5,1,3,40,5,0,0,0
23632,4,132986,2,8,4,8,3,10,39,0,0,0
23633,4,254439,0,6,6,14,4,40,39,0,114,0
23634,1,187462,8,11,0,1,3,40,39,0,0,0
23635,4,264961,11,9,4,3,3,45,39,0,0,0
23636,0,148065,15,10,2,0,0,4,39,1,0,0
23637,5,200949,9,13,6,4,1,50,0,0,0,0
23638,4,47247,15,10,2,1,5,40,39,0,0,0
23639,2,571017,15,10,2,1,5,15,39,0,0,0
23640,4,416577,11,9,2,3,0,40,39,0,2829,1
23641,7,296991,14,15,2,10,0,40,39,1,15024,7
23642,7,45961,9,13,3,10,1,40,39,0,6849,3
23643,4,302711,1,7,0,1,4,40,39,0,0,0
23644,5,50356,11,9,2,4,0,40,39,0,0,0
23645,4,199336,15,10,4,7,3,25,39,0,0,0
23646,4,341178,4,3,2,8,0,44,26,0,0,0
23647,1,70240,15,10,0,4,4,40,39,0,0,0
23648,4,229394,11,9,0,4,1,40,39,0,0,0
23649,4,390368,15,10,2,12,0,99,39,1,15024,2
23650,4,82098,11,9,2,4,0,55,39,0,0,0
23651,4,170411,9,13,2,11,0,40,39,1,0,0
23652,4,109532,2,8,4,3,3,40,39,0,0,0
23653,4,142682,11,9,2,14,0,30,6,0,0,0
23654,5,127651,9,13,0,5,1,60,39,0,0,0
23655,2,236472,9,13,0,10,2,40,39,0,0,0
23656,4,176047,11,9,4,7,3,40,39,0,2176,1
23657,4,111499,15,10,4,4,1,40,39,0,0,0
23658,4,425199,15,10,0,12,4,45,39,0,0,0
23659,4,229009,11,9,2,8,0,45,39,0,0,0
23660,4,232713,0,6,4,3,1,30,39,0,594,0
23661,4,141742,8,11,2,7,0,50,39,1,9386,3
23662,4,234807,11,9,0,1,4,37,39,0,0,0
23663,4,738812,11,9,2,3,0,46,39,0,0,0
23664,4,204816,11,9,2,12,0,55,39,1,0,0
23665,4,342494,11,9,2,7,0,40,39,0,0,0
23666,2,226311,15,10,0,1,3,38,39,0,0,0
23667,4,143062,11,9,4,12,3,40,39,0,0,0
23668,2,125155,11,9,2,11,0,90,39,0,0,0
23669,4,329925,15,10,4,6,3,30,39,0,0,0
23670,0,208994,15,10,4,0,3,12,39,0,0,0
23671,2,212864,11,9,2,14,0,40,39,1,0,0
23672,4,214242,9,13,2,10,0,40,39,1,-1887,0
23673,6,191175,4,3,2,12,0,50,26,0,-2179,0
23674,4,118693,15,10,4,6,3,40,39,0,0,0
23675,4,253593,11,9,4,3,3,40,39,0,0,0
23676,7,206051,15,10,3,5,3,50,39,0,0,0
23677,4,497280,6,5,6,8,4,20,39,0,0,0
23678,6,240562,14,15,2,10,0,40,39,1,99999,48
23679,4,140985,15,10,4,1,2,25,39,0,0,0
23680,2,191921,9,13,4,3,3,25,39,0,0,0
23681,4,204049,15,10,2,12,0,50,39,1,-1848,0
23682,4,331651,12,14,4,10,1,50,39,1,8614,3
23683,4,142158,9,13,0,4,4,35,39,0,0,0
23684,4,249046,9,13,4,13,3,40,39,0,0,0
23685,4,213019,8,11,2,13,5,38,39,1,0,0
23686,4,199599,0,6,2,4,0,40,39,1,0,0
23687,4,186191,11,9,2,8,0,45,0,0,0,0
23688,4,28008,7,12,0,1,4,40,39,0,0,0
23689,5,82488,9,13,2,12,3,40,30,1,0,0
23690,4,117073,11,9,4,3,3,40,39,0,0,0
23691,4,325786,11,9,2,7,0,40,39,0,0,0
23692,4,37546,9,13,4,10,1,40,39,0,0,0
23693,4,204226,11,9,4,4,3,40,39,0,0,0
23694,4,133299,8,11,2,3,0,40,39,0,0,0
23695,4,29702,0,6,2,7,0,40,39,0,0,0
23696,4,307812,11,9,2,3,0,60,39,0,0,0
23697,4,174545,11,9,4,1,4,46,39,0,0,0
23698,4,233472,9,13,4,4,1,40,39,0,0,0
23699,4,184147,11,9,5,12,4,20,39,0,0,0
23700,4,198188,11,9,2,1,0,45,39,0,2580,1
23701,4,447066,9,13,2,12,0,50,39,1,15024,5
23702,4,200246,15,10,3,10,1,40,39,0,0,0
23703,4,166585,9,13,0,4,1,55,39,0,0,0
23704,4,335570,15,10,4,7,3,30,0,0,0,0
23705,4,53569,8,11,2,3,0,40,39,0,0,0
23706,4,167065,9,13,2,4,0,40,39,1,0,0
23707,4,113364,15,10,4,1,1,30,39,0,0,0
23708,1,219266,11,9,2,4,0,40,39,1,0,0
23709,1,200042,15,10,2,4,0,40,39,1,15024,7
23710,4,205975,11,9,4,1,3,20,39,0,0,0
23711,0,234083,11,9,0,0,1,40,39,0,-2205,-1
23712,4,65325,9,13,2,1,0,50,39,0,0,0
23713,2,194740,9,13,2,11,0,40,39,0,0,0
23714,4,99065,15,10,0,4,4,39,39,0,0,0
23715,4,212793,7,12,4,10,1,50,39,1,0,0
23716,4,112941,11,9,2,7,0,40,39,1,0,0
23717,7,187322,9,13,4,10,1,40,39,0,0,0
23718,4,283676,15,10,0,3,1,40,39,0,0,0
23719,4,173682,15,10,2,14,0,40,39,0,0,0
23720,4,168470,9,13,4,4,1,40,39,0,0,0
23721,4,186454,9,13,4,10,1,40,39,1,13550,6
23722,4,141807,4,3,2,7,0,40,22,0,0,0
23723,4,245628,15,10,4,13,3,15,26,0,0,0
23724,4,264864,11,9,2,7,5,40,39,0,0,0
23725,4,262841,11,9,2,4,0,50,39,1,0,0
23726,4,37438,8,11,2,3,0,40,39,1,0,0
23727,4,170800,8,11,4,8,3,12,39,0,0,0
23728,4,152150,7,12,5,4,1,40,39,0,0,0
23729,0,211873,8,11,2,0,5,5,0,0,-1628,-6
23730,4,159580,2,8,0,14,1,40,39,0,0,0
23731,4,477209,5,4,2,5,0,54,39,0,0,0
23732,4,70985,8,11,2,7,0,40,39,0,0,0
23733,4,241998,9,13,2,4,0,45,39,1,0,0
23734,4,249541,15,10,2,3,0,40,39,0,0,0
23735,4,135339,9,13,2,4,0,40,30,1,0,0
23736,4,44675,10,16,2,10,0,65,39,1,0,0
23737,7,247992,5,4,4,8,1,40,39,0,0,0
23738,6,221626,11,9,2,8,5,20,39,0,-1579,-1
23739,5,48087,11,9,2,3,0,40,39,0,0,0
23740,2,114045,11,9,0,8,1,35,39,0,0,0
23741,7,69251,12,14,2,10,0,38,3,1,0,0
23742,4,192670,11,9,0,12,1,20,39,0,0,0
23743,4,268392,11,9,4,12,4,30,39,0,0,0
23744,0,170994,11,9,4,0,1,40,39,0,0,0
23745,4,431513,0,6,2,3,0,65,39,1,0,0
23746,7,37332,11,9,4,1,1,20,39,0,0,0
23747,4,35865,15,10,4,8,1,30,39,0,0,0
23748,4,183891,11,9,0,4,4,40,39,0,0,0
23749,4,150309,10,16,2,10,5,90,39,0,0,0
23750,4,93318,15,10,2,4,5,45,39,0,0,0
23751,4,171814,11,9,4,7,1,40,39,0,0,0
23752,7,183735,12,14,2,10,0,40,39,1,0,0
23753,4,353541,11,9,2,7,0,40,26,0,0,0
23754,2,152351,15,10,2,11,0,40,39,0,3908,1
23755,0,271352,0,6,0,0,1,12,39,0,0,0
23756,4,345705,9,13,2,12,0,50,39,1,-1977,0
23757,4,223751,15,10,4,3,1,45,39,0,0,0
23758,5,164570,1,7,4,4,1,50,39,0,0,0
23759,0,281363,0,6,6,0,4,15,39,0,0,0
23760,4,110747,11,9,2,3,0,40,39,1,-1887,0
23761,4,34458,11,9,2,5,0,40,39,0,0,0
23762,4,254293,15,10,4,10,1,40,39,0,0,0
23763,4,270147,12,14,4,4,1,40,39,1,0,0
23764,4,195491,11,9,0,12,1,30,39,0,0,0
23765,2,255454,9,13,4,11,1,40,39,0,0,0
23766,4,126125,11,9,4,8,3,20,39,0,0,0
23767,4,618191,11,9,4,4,1,40,39,0,0,0
23768,4,163110,12,14,2,12,0,40,39,0,0,0
23769,4,145409,15,10,2,3,0,48,39,1,3103,1
23770,7,235379,7,12,0,10,1,40,39,0,0,0
23771,4,55465,11,9,4,8,3,35,39,0,0,0
23772,2,181220,15,10,0,1,1,20,39,0,0,0
23773,4,26672,8,11,4,1,1,60,39,0,0,0
23774,4,98361,1,7,2,7,0,40,39,0,0,0
23775,2,219883,11,9,4,11,1,40,39,0,0,0
23776,4,376683,15,10,4,8,4,30,39,0,2036,1
23777,4,33865,15,10,0,4,1,48,39,0,0,0
23778,4,168794,5,4,2,8,0,30,39,0,0,0
23779,4,94245,15,10,2,6,0,40,39,0,0,0
23780,4,34572,11,9,4,6,1,60,39,0,0,0
23781,4,348751,5,4,2,7,0,40,39,0,0,0
23782,4,65382,15,10,2,3,0,40,39,1,0,0
23783,4,116707,15,10,2,12,0,40,39,1,7298,3
23784,4,178054,15,10,2,12,0,40,0,1,0,0
23785,4,140001,9,13,4,1,1,40,39,0,0,0
23786,4,166889,15,10,4,6,3,35,39,0,-1602,0
23787,4,117789,9,13,4,4,3,40,39,0,0,0
23788,4,238917,4,3,2,8,0,40,26,0,0,0
23789,2,242923,11,9,2,13,5,40,39,1,-1848,0
23790,2,330799,6,5,2,8,5,40,39,0,0,0
23791,4,209460,11,9,0,6,1,40,39,0,0,0
23792,1,75313,9,13,2,10,0,66,39,1,7688,2
23793,0,339100,1,7,0,0,1,48,39,0,3418,1
23794,4,184779,15,10,4,13,3,20,39,0,0,0
23795,4,139000,11,9,0,12,4,25,39,0,0,0
23796,4,361742,15,10,2,4,0,50,39,0,0,0
23797,4,260782,11,9,4,3,4,40,0,0,0,0
23798,4,203435,11,9,4,6,3,40,39,0,0,0
23799,4,100579,8,11,0,4,1,40,39,0,0,0
23800,6,356067,12,14,4,12,1,16,39,0,0,0
23801,4,87250,9,13,5,13,4,40,39,0,0,0
23802,4,264663,15,10,5,10,3,40,39,0,-3900,-1
23803,4,255817,4,3,4,8,2,40,8,0,0,0
23804,6,243631,11,9,2,4,0,30,35,0,0,0
23805,5,544268,11,9,0,12,1,50,39,0,0,0
23806,6,98061,8,11,2,4,0,50,39,0,0,0
23807,4,95691,11,9,4,8,4,30,4,0,0,0
23808,4,145868,1,7,0,8,4,40,39,0,0,0
23809,4,65038,11,9,4,12,3,40,39,0,0,0
23810,2,227734,8,11,2,14,0,22,39,0,0,0
23811,2,176831,15,10,4,8,3,35,39,0,0,0
23812,4,211678,11,9,4,6,3,40,39,0,0,0
23813,2,157240,9,13,0,10,4,70,39,0,0,0
23814,6,145441,8,11,2,3,0,40,41,0,0,0
23815,5,66624,9,13,2,4,0,60,39,1,-2392,0
23816,4,76487,11,9,2,1,0,45,39,0,0,0
23817,7,557853,9,13,4,1,1,47,39,0,0,0
23818,0,262352,15,10,2,0,0,32,39,0,0,0
23819,6,118253,11,9,2,5,0,70,39,0,0,0
23820,4,146625,1,7,6,8,4,12,39,0,0,0
23821,4,174201,11,9,2,14,0,65,39,0,0,0
23822,0,66695,15,10,4,0,3,35,39,0,594,0
23823,4,121130,11,9,4,1,1,40,39,0,0,0
23824,4,385847,15,10,2,3,0,40,39,0,0,0
23825,0,83439,5,4,2,0,0,40,39,0,0,0
23826,4,114158,9,13,4,10,3,15,39,0,0,0
23827,4,381789,2,8,2,5,3,55,39,0,0,0
23828,4,82041,1,7,4,6,3,40,2,0,0,0
23829,6,115618,11,9,0,12,1,50,39,1,0,0
23830,6,106110,15,10,2,8,5,99,39,0,0,0
23831,4,267521,9,13,0,1,4,40,39,0,0,0
23832,4,90692,8,11,4,8,1,40,30,0,0,0
23833,4,57101,6,5,2,3,0,40,39,0,0,0
23834,4,236913,11,9,6,8,1,45,39,0,0,0
23835,6,388625,0,6,2,10,0,10,39,1,0,0
23836,6,261207,5,4,0,14,1,45,5,0,0,0
23837,4,245487,11,9,2,3,0,40,26,0,0,0
23838,4,262153,11,9,0,3,4,35,39,0,0,0
23839,4,225516,7,12,4,12,1,43,39,1,10520,4
23840,6,68729,11,9,4,12,2,50,39,1,0,0
23841,4,126954,9,13,2,4,0,50,39,1,0,0
23842,4,85074,7,12,0,1,4,40,39,0,0,0
23843,4,383306,2,8,2,3,0,40,39,0,0,0
23844,4,128143,9,13,2,3,0,50,39,1,-1887,0
23845,4,185041,15,10,2,3,0,40,39,1,7298,3
23846,4,99373,11,9,0,7,1,40,39,0,0,0
23847,2,157942,11,9,6,14,1,40,39,0,0,0
23848,4,241928,11,9,5,1,1,32,39,0,0,0
23849,4,348739,9,13,2,10,0,45,39,1,0,0
23850,4,95654,0,6,0,4,4,35,39,0,0,0
23851,4,367306,15,10,4,13,3,40,39,0,0,0
23852,4,270421,9,13,2,3,0,50,39,1,0,0
23853,0,221592,11,9,2,0,0,40,39,1,0,0
23854,6,156951,7,12,2,7,0,40,39,1,3103,1
23855,7,39239,12,14,4,10,1,70,39,0,0,0
23856,4,72744,11,9,4,3,3,40,39,0,0,0
23857,7,367292,15,10,2,11,0,40,39,1,0,0
23858,6,408498,11,9,2,4,0,50,39,0,0,0
23859,4,361493,9,13,4,12,1,40,39,0,3325,1
23860,5,157403,11,9,2,12,0,50,39,0,0,0
23861,4,231263,15,10,2,7,0,50,39,0,0,0
23862,4,244147,11,9,4,3,4,10,39,0,0,0
23863,4,220944,15,10,2,3,0,60,39,0,0,0
23864,1,314007,11,9,0,4,1,40,39,0,0,0
23865,0,200862,0,6,4,0,1,35,39,0,0,0
23866,4,33374,1,7,3,8,4,35,39,0,0,0
23867,5,345489,15,10,2,4,0,55,39,1,0,0
23868,4,83601,14,15,2,4,0,40,39,0,0,0
23869,4,162302,11,9,0,1,4,20,39,0,0,0
23870,4,112847,11,9,4,6,1,40,39,0,0,0
23871,4,147344,15,10,4,6,3,20,39,0,0,0
23872,7,183657,15,10,2,10,0,35,39,1,0,0
23873,4,130760,10,16,2,10,0,45,39,0,0,0
23874,4,163948,12,14,2,12,0,40,39,1,0,0
23875,4,316797,5,4,2,6,3,45,26,0,0,0
23876,1,332243,2,8,2,1,0,40,39,0,0,0
23877,2,195844,15,10,2,11,0,40,39,1,0,0
23878,2,387250,9,13,2,1,0,50,39,1,0,0
23879,7,188303,15,10,2,11,0,40,39,1,7688,3
23880,0,40956,9,13,2,0,0,25,39,0,0,0
23881,4,178953,2,8,4,12,3,20,39,0,0,0
23882,4,398988,9,13,4,4,1,40,39,0,0,0
23883,4,535978,15,10,2,3,0,45,39,0,0,0
23884,4,296982,15,10,0,12,4,40,39,0,0,0
23885,4,231991,11,9,0,4,4,40,39,0,0,0
23886,4,295799,15,10,2,3,0,40,39,0,0,0
23887,7,201569,9,13,4,10,3,20,39,0,0,0
23888,4,193568,1,7,6,8,1,40,39,0,0,0
23889,4,97128,9,13,2,12,0,45,39,1,0,0
23890,4,203393,9,13,2,3,5,35,39,1,0,0
23891,4,138370,12,14,3,11,1,40,19,0,0,0
23892,5,120277,9,13,2,4,0,40,0,0,0,0
23893,4,91949,11,9,0,7,1,40,39,0,0,0
23894,4,228372,9,13,0,12,4,40,39,1,0,0
23895,4,132191,11,9,2,14,0,45,39,1,0,0
23896,6,274683,15,10,2,12,0,50,39,1,7688,2
23897,2,196307,15,10,2,3,0,40,39,1,7688,3
23898,4,195835,15,10,3,1,1,40,39,0,0,0
23899,4,185399,11,9,2,8,5,38,39,0,0,0
23900,6,103684,11,9,2,5,0,40,39,0,0,0
23901,4,140559,11,9,2,9,5,45,39,0,0,0
23902,1,110188,9,13,2,10,0,40,40,0,0,0
23903,2,668319,9,13,2,4,0,80,39,0,-1740,0
23904,4,112358,9,13,2,8,0,60,39,1,0,0
23905,4,151810,0,6,4,5,1,40,39,0,0,0
23906,4,48120,11,9,4,14,4,40,39,0,1506,0
23907,4,144844,11,9,2,3,0,40,39,0,0,0
23908,4,205839,15,10,4,8,1,45,39,0,0,0
23909,4,113760,1,7,4,8,3,30,39,0,0,0
23910,4,138358,0,6,5,1,1,47,23,0,0,0
23911,6,216657,11,9,2,5,0,60,39,0,0,0
23912,4,278576,11,9,2,14,0,50,39,0,0,0
23913,4,174373,7,12,2,3,0,40,39,1,0,0
23914,4,220019,6,5,6,8,4,9,39,0,0,0
23915,0,311949,11,9,4,0,1,45,0,0,0,0
23916,4,303867,9,13,2,10,0,40,39,1,0,0
23917,4,154210,15,10,2,3,0,40,17,0,0,0
23918,0,131310,2,8,2,0,5,20,11,0,0,0
23919,4,202560,15,10,2,1,5,40,39,1,0,0
23920,0,358783,15,10,4,0,3,35,39,0,0,0
23921,4,423024,4,3,2,5,0,40,26,0,0,0
23922,4,206671,8,11,2,3,0,40,39,0,0,0
23923,7,245310,15,10,4,10,1,35,39,0,0,0
23924,4,31983,2,8,4,1,3,20,39,0,0,0
23925,4,124956,9,13,0,4,4,90,39,1,0,0
23926,4,118358,11,9,2,3,0,40,39,1,0,0
23927,4,491421,4,3,4,5,4,50,39,0,0,0
23928,4,151580,7,12,2,3,0,45,39,0,0,0
23929,4,248990,3,2,4,7,1,24,26,0,0,0
23930,4,157425,9,13,0,4,4,45,39,0,0,0
23931,4,221650,15,10,2,3,0,40,24,0,0,0
23932,4,88055,15,10,2,1,0,60,39,1,0,0
23933,4,216608,8,11,4,1,1,40,39,0,0,0
23934,4,682947,9,13,0,4,1,55,39,1,0,0
23935,4,228124,11,9,3,1,4,40,39,0,0,0
23936,0,217194,0,6,4,0,3,30,39,0,0,0
23937,6,171540,15,10,2,5,0,60,39,0,0,0
23938,5,210827,9,13,2,10,0,40,39,1,7688,3
23939,6,410351,11,9,2,4,0,40,31,0,0,0
23940,4,163747,9,13,4,12,1,55,39,0,0,0
23941,4,108892,1,7,4,6,3,12,39,0,0,0
23942,4,180096,8,11,2,3,0,50,39,1,0,0
23943,2,153890,2,8,6,4,1,44,39,0,2009,0
23944,4,117480,0,6,4,3,3,44,39,0,0,0
23945,4,163333,15,10,4,8,3,35,39,0,0,0
23946,6,306710,11,9,4,5,3,40,39,0,0,0
23947,4,150553,15,10,4,12,3,18,30,0,0,0
23948,4,123959,11,9,6,1,1,32,39,0,0,0
23949,4,24961,8,11,2,13,0,40,39,0,0,0
23950,2,327120,15,10,2,14,0,30,39,0,0,0
23951,6,33798,11,9,2,14,0,45,39,0,0,0
23952,4,81929,10,16,2,10,0,45,39,1,-2415,-1
23953,4,298489,15,10,4,3,3,40,39,0,0,0
23954,0,101697,9,13,2,0,5,20,39,0,0,0
23955,4,144064,11,9,2,3,0,48,39,1,0,0
23956,6,195835,11,9,2,12,0,60,39,0,0,0
23957,1,184723,15,10,4,8,1,40,39,1,0,0
23958,4,265086,11,9,2,3,0,50,39,1,0,0
23959,4,235909,15,10,4,1,3,20,39,0,0,0
23960,4,42645,11,9,2,5,0,40,39,0,0,0
23961,7,279878,12,14,2,4,0,40,39,1,0,0
23962,4,104892,12,14,2,4,0,40,39,1,0,0
23963,4,137063,11,9,4,12,4,38,39,0,0,0
23964,6,58972,11,9,2,4,0,50,39,0,0,0
23965,4,126675,12,14,2,10,0,50,39,1,-1977,0
23966,4,286435,15,10,4,3,3,40,39,0,594,0
23967,4,191389,11,9,2,4,5,28,39,1,0,0
23968,4,183241,12,14,2,10,5,45,39,1,0,0
